chart,raw_level,bucket_label,distance_to_centroid,pca_x,pca_y,density_load,rhythm_complexity,movement_stretch,occupancy_pressure,slide_complexity,touch_cross_mix
11573_master,13.8,13+,0.605072,0.390121,-0.204911,0.407322,-0.452192,0.093441,-0.08651,0.120519,0.263624
10699_master,13.7,13+,0.610916,0.200828,0.401175,0.227557,0.495423,0.152961,-0.001307,0.344737,-0.314394
769_master,13.7,13+,0.615648,0.172301,0.050144,0.085905,0.236786,-0.22844,-0.176491,-0.047255,-0.411194
11275_master,13.4,13,0.61795,-0.082315,0.384221,-0.137018,0.351997,0.040617,-0.236266,0.368125,0.074893
11760_remaster,13.2,13,0.629111,0.512193,0.245996,0.359901,0.256894,-0.103279,-0.553929,-0.001253,0.178431
1301_master,13.9,13+,0.629294,0.404045,0.025071,0.285579,0.044275,-0.406686,-0.331879,0.2616,-0.476458
11744_master,14.4,14,0.633888,0.699085,0.116816,0.734994,-0.067813,0.26803,-0.131162,0.55912,-0.121085
11230_master,14.3,14,0.648144,0.545788,-0.330872,0.471545,-0.487937,-0.145694,-0.28501,-0.008847,0.05728
11528_master,13.9,13+,0.65018,0.025533,0.176512,0.030384,0.084708,0.374826,-0.128469,0.217084,0.339437
11713_master,14.5,14,0.654216,0.657227,0.128146,0.724519,-0.079561,0.040612,0.000982,-0.051679,0.36691
11237_master,13.9,13+,0.654332,0.851526,0.286085,0.794535,0.125234,-0.413858,-0.320444,0.129343,0.019963
11007_remaster,13.8,13+,0.657357,-0.101248,0.199833,-0.101549,0.171195,0.364706,-0.102176,0.280515,0.175734
11342_master,13.1,13,0.665568,-0.323586,0.225819,-0.211442,0.089327,-0.01686,0.305113,0.359668,-0.022407
841_master,13.7,13+,0.666302,-0.182985,-0.087948,-0.268106,-0.060311,-0.214748,-0.165305,0.129624,-0.209331
11143_master,13.7,13+,0.667823,-0.272196,0.240674,-0.232511,0.199497,0.207563,0.065254,0.308005,0.073975
592_master,13.9,13+,0.671444,0.612394,-0.17724,0.447426,0.029277,-0.003883,-0.480708,-0.039631,-0.436269
11847_master,13.7,13+,0.673172,0.779966,-0.030807,0.760376,0.00186,-0.239161,-0.104987,-0.18343,-0.233493
11542_master,13.8,13+,0.67531,0.424163,-0.157435,0.403601,-0.291947,-0.552376,-0.038528,0.074023,-0.303517
11825_master,13.8,13+,0.675703,0.243691,0.731847,0.370709,0.371245,-0.003295,0.099273,0.699877,0.307163
10493_master,13.9,13+,0.68645,0.244304,0.406707,0.294217,0.459353,0.113628,0.04967,-0.170661,0.234609
11556_master,13.8,13+,0.686611,0.53582,0.36901,0.556448,0.20973,-0.13721,-0.108958,-0.128209,0.467634
598_master,13.7,13+,0.687175,0.366152,-0.419881,0.272379,-0.245454,0.296127,-0.261739,0.024174,-0.428696
11382_master,14.1,14,0.68931,0.403585,0.478933,0.612761,0.122843,0.044845,0.358082,0.28564,0.41976
11670_master,13.1,13,0.68976,-0.158692,-0.021632,-0.227452,-0.091755,0.205302,-0.251165,0.455496,-0.022617
682_master,13.8,13+,0.690436,0.205846,-0.263159,0.259965,-0.106071,0.151344,0.211177,-0.069537,-0.495737
11725_master,14.2,14,0.694319,0.333852,0.127387,0.384075,0.179576,0.544862,-4e-06,0.399549,-0.249146
11472_master,14.1,14,0.697778,0.443717,0.396641,0.403026,0.223279,-0.463627,-0.227411,-0.080107,0.372574
11374_expert,13.0,13,0.698641,-0.096913,0.094291,-0.167599,0.201047,-0.233508,-0.129606,-0.179552,-0.024875
448_master,13.6,13+,0.699296,-0.002495,-0.32558,-0.071093,-0.203662,0.156849,-0.138766,0.215621,-0.485185
11241_master,13.2,13,0.701567,-0.165527,-0.19964,-0.103051,-0.366947,-0.258419,0.233568,0.102568,-0.072096
11331_master,13.9,13+,0.705025,0.788501,0.335248,0.772969,0.03034,-0.414211,-0.245908,0.607926,-0.153231
490_master,13.8,13+,0.708453,0.354626,-0.372432,0.259559,-0.302319,-0.295658,-0.195617,-0.257287,-0.263353
11778_remaster,14.0,14,0.712531,0.725884,-0.089235,0.648439,0.029665,0.428151,-0.363758,0.154526,-0.256788
11823_master,14.3,14,0.714685,0.012926,-0.176296,0.11176,-0.21744,0.428669,0.226267,0.013519,0.096714
11605_master,13.3,13,0.714812,-0.17738,-0.183701,-0.225281,-0.283428,-0.345078,-0.060512,0.193136,-0.186304
11318_master,14.4,14,0.715552,0.707484,0.31716,0.666458,0.302425,-0.067175,-0.270787,-0.193255,0.270135
777_master,14.3,14,0.719249,0.247701,0.04206,0.381437,0.021044,0.355243,0.291855,0.452345,-0.427506
736_master,14.3,14,0.721348,0.789365,0.0601,0.738746,0.23698,0.224928,-0.250521,0.073109,-0.413627
47_remaster,14.6,14+,0.722614,0.590863,-0.075282,0.685939,-0.428153,-0.166634,0.117618,0.565957,-0.216545
11745_expert,13.4,13,0.72605,0.065938,0.338368,0.030209,0.214189,-0.68396,-0.083507,0.07982,-0.001721
11025_master,13.8,13+,0.728216,0.355869,-0.125495,0.134939,0.028694,0.122172,-0.668926,0.232746,-0.318583
11503_master,13.7,13+,0.729836,0.758959,0.221103,0.802266,0.265842,-0.045671,0.015316,-0.245036,-0.011421
464_remaster,14.4,14,0.730901,0.79117,0.300229,0.762511,0.402362,-0.216477,-0.162756,0.019352,-0.37032
11158_master,13.7,13+,0.73365,0.185834,-0.278664,0.172466,-0.214762,0.440569,-0.087734,-0.165305,0.119138
260_remaster,13.7,13+,0.734998,0.558793,-0.182528,0.407391,0.049483,0.221729,-0.464729,0.146636,-0.545293
423_master,13.1,13,0.735006,0.293937,-0.239214,0.263166,0.03654,0.433576,-0.075697,-0.101675,-0.417983
610_master,13.8,13+,0.735905,0.539864,-0.414088,0.481438,-0.496347,0.047099,-0.228146,0.368822,-0.446929
365_remaster,14.7,14+,0.736408,0.170274,0.419184,0.435704,0.18483,0.063249,0.619433,0.40223,-0.040095
11767_master,13.0,13,0.738675,-0.178493,0.11857,-0.306606,0.231493,0.044471,-0.349076,0.200585,-0.109317
11705_master,13.4,13,0.738908,-0.063517,0.721531,0.001926,0.572454,-0.374131,0.113145,0.397971,0.043956
11656_master,13.6,13+,0.739254,0.287536,0.42278,0.257469,0.493736,0.01038,-0.17645,-0.210483,0.29301
11807_master,13.8,13+,0.741262,-0.20429,0.052152,-0.152946,-0.101847,0.310001,0.058421,0.624089,-0.068084
11249_master,13.4,13,0.742041,-0.031155,0.267023,-0.16463,0.433782,-0.024744,-0.376013,0.030944,-0.045603
11399_master,13.5,13,0.742781,0.087416,0.166998,0.108804,0.057034,-0.651829,0.113868,-0.116138,-0.018407
11816_master,14.0,14,0.744044,0.400798,0.7734,0.435435,0.626824,-0.332108,-0.065138,0.129248,0.305217
11488_master,13.5,13,0.745874,0.547931,-0.029854,0.41445,0.022986,-0.402291,-0.381887,-0.329599,0.003897
11771_master,14.2,14,0.746187,0.052012,0.392588,0.120137,0.565423,-0.018989,0.212245,0.062404,-0.361578
227_remaster,14.8,14+,0.746247,0.904323,-0.038512,0.9415,-0.216809,0.021555,-0.079719,0.414331,-0.303716
11789_master,14.4,14,0.754277,0.722845,0.449521,0.798268,0.368521,0.389529,-0.051443,0.392649,0.022782
11813_master,14.2,14,0.758949,0.521092,-0.321212,0.577954,-0.519034,0.336495,0.008294,0.400782,-0.142564
11517_master,14.5,14,0.76321,0.580371,0.234832,0.655365,0.155568,0.475891,-0.017845,0.052758,0.326782
11676_master,13.8,13+,0.763597,0.350771,0.329575,0.38223,0.412775,0.562265,-0.086035,0.125425,0.120056
11787_master,13.7,13+,0.766621,0.21934,0.17302,0.075419,0.389853,0.249895,-0.461501,0.325469,-0.380776
11671_master,13.9,13+,0.767336,0.198621,0.454284,0.200936,0.35334,-0.119696,-0.111654,-0.149918,0.532969
11608_master,13.4,13,0.76967,-0.098209,0.259541,-0.128372,0.474379,-0.12179,-0.009034,0.05259,-0.401739
11730_master,13.8,13+,0.780194,-0.406045,-0.0414,-0.299933,-0.126978,-0.006475,0.358189,0.188339,-0.093688
11620_master,13.8,13+,0.783654,-0.120341,0.015173,-0.150521,-0.280587,-0.020881,-0.190394,0.259734,0.499582
766_master,13.9,13+,0.785609,0.108789,-0.384742,-0.043064,-0.155627,0.186981,-0.364383,0.113758,-0.53906
10574_master,13.9,13+,0.787119,0.956482,0.279836,0.840472,0.162626,-0.407098,-0.499679,0.075876,0.043641
11354_master,13.4,13,0.789536,-0.144412,-0.217879,-0.208128,-0.085892,-0.290014,-0.02964,-0.191137,-0.30153
745_master,13.9,13+,0.790937,0.86429,-0.267151,0.832514,-0.342888,0.225111,-0.249791,0.328571,-0.336241
11562_remaster,13.5,13,0.792445,-0.318744,0.146933,-0.233162,-0.206158,-0.408394,0.228889,0.425257,0.145645
11306_master,14.5,14,0.793068,0.712485,0.05115,0.817665,0.07907,0.191065,0.184137,-0.255531,0.003358
11616_master,13.7,13+,0.793103,0.275617,0.554626,0.397352,0.383631,0.371102,0.102872,0.210447,0.506608
11341_master,13.2,13,0.798397,0.222142,0.317053,0.096568,0.054577,-0.701462,-0.428168,0.271907,0.207913
11668_master,13.7,13+,0.799676,0.163326,-0.460609,0.217448,-0.564909,-0.170257,0.211393,0.150758,-0.438259
11177_remaster,13.7,13+,0.801883,0.446121,0.714925,0.57105,0.549433,-0.17748,0.174698,-0.013401,0.403055
11534_master,14.0,14,0.802679,-0.108048,0.490714,-0.032388,0.264115,0.236474,0.036457,0.846233,0.03166
11205_master,13.0,13,0.810853,0.369272,-0.280406,0.147848,-0.046572,0.24765,-0.644323,-0.164192,-0.113979
11855_master,14.2,14,0.812352,0.760257,0.104329,0.932558,-0.337574,-0.080555,0.247595,0.464363,0.093503
11456_master,13.7,13+,0.815176,0.45579,-0.002094,0.41337,-0.470318,-0.348956,-0.308512,0.31163,0.492237
658_master,14.0,14,0.815675,0.61268,-0.428431,0.643624,-0.454336,0.299384,0.008336,0.239689,-0.450659
133_remaster,13.9,13+,0.818611,0.742608,0.002696,0.619334,0.239999,0.430404,-0.475225,0.06945,-0.317032
11316_master,13.5,13,0.823412,0.306499,0.4744,0.222408,0.313141,0.317177,-0.501834,0.616058,0.315085
836_master,13.9,13+,0.836719,0.318543,0.011857,0.520599,-0.186906,-0.38275,0.572463,0.133828,-0.334341
11699_master,13.6,13+,0.84137,0.334525,-0.378867,0.134942,-0.221948,0.312568,-0.596739,0.286023,-0.436663
11875_master,13.8,13+,0.8427,0.527704,0.344579,0.691435,-0.245212,-0.021693,0.14708,0.823609,0.332629
612_master,13.9,13+,0.842991,0.867752,-0.359117,0.77013,-0.261494,0.25656,-0.375901,0.142365,-0.47911
11157_master,13.4,13,0.843031,-0.050988,0.106998,-0.131841,0.132634,-0.012106,-0.247721,-0.265488,0.413223
11148_master,13.9,13+,0.847471,-0.151462,0.18932,-0.250504,-0.119297,-0.185007,-0.395057,0.505912,0.39663
11918_master,14.3,14,0.84845,0.611207,0.18106,0.66116,-0.118657,-0.347621,-0.01343,-0.192978,0.536291
585_master,13.4,13,0.849548,0.250132,-0.068283,0.072999,0.215857,0.197168,-0.491503,0.277908,-0.62655
11550_master,14.4,14,0.850989,0.691733,0.152819,0.886817,-0.21792,0.113516,0.305728,0.148566,0.389216
11691_master,14.0,14,0.853263,0.74659,0.490492,0.83966,0.518881,-0.272514,0.167972,-0.00953,-0.277875
11096_master,13.9,13+,0.857471,0.074141,-0.234187,0.051824,-0.520509,0.169783,-0.189434,0.151669,0.500368
728_remaster,13.7,13+,0.861976,0.821033,0.431517,0.7477,0.567713,-0.029129,-0.347288,0.298379,-0.460888
11634_remaster,13.8,13+,0.863275,-0.11281,-0.255758,-0.186912,-0.379748,-0.504936,-0.118076,-0.09136,0.034264
11645_master,13.6,13+,0.864125,-0.372993,0.538466,-0.219384,0.231753,-0.411978,0.401135,0.37908,0.225541
779_master,14.8,14+,0.873683,0.773686,-0.559362,0.678744,-0.466963,0.20421,-0.314946,-0.018955,-0.442143
11827_master,13.7,13+,0.874953,-0.063099,0.566149,0.001167,0.062043,-0.682264,0.05638,0.598882,0.365281
451_master,13.8,13+,0.877069,0.048944,-0.333971,-0.115857,-0.55023,-0.234027,-0.49466,0.392521,-0.00106
11571_master,13.2,13,0.87742,0.307872,-0.280984,0.333433,-0.350767,0.520268,-0.048344,0.609731,-0.399923
11146_master,13.8,13+,0.877537,0.122475,0.139398,0.192907,-0.282225,0.368486,-0.060704,0.840835,0.314301
741_remaster,13.7,13+,0.878662,0.419532,0.151343,0.357192,0.541961,0.260223,-0.17324,-0.260928,-0.379516
11166_master,14.1,14,0.880869,-0.374525,0.302677,-0.157835,-0.108392,-0.08396,0.525424,0.510224,0.307698
11821_master,14.0,14,0.88124,-0.115834,0.753691,0.005571,0.593763,-0.118146,0.228098,0.1047,0.48092
11330_master,14.2,14,0.881697,0.686473,-0.046529,0.713729,-0.098745,-0.394776,0.049819,-0.446342,0.063975
11743_master,13.8,13+,0.884315,-0.305069,0.606604,-0.141978,0.256905,-0.492687,0.408727,0.367726,0.292245
11491_master,14.0,14,0.887238,-0.168156,0.535184,-0.260905,0.58529,-0.08857,-0.304808,0.494526,-0.155383
11460_master,13.8,13+,0.888421,-0.426661,0.033395,-0.310597,-0.114974,-0.363152,0.427416,0.242139,-0.207114
61_remaster,14.2,14,0.888453,0.030961,0.353022,0.28621,-0.102046,-0.030458,0.552987,0.872214,-0.056094
705_master,13.9,13+,0.893152,-0.11556,0.263736,0.150558,0.189209,0.076327,0.747159,0.249726,-0.273335
10366_master,13.7,13+,0.893512,-0.063606,0.688165,0.162291,0.143756,-0.159048,0.412582,0.883115,0.332598
11590_master,13.8,13+,0.8943,-0.247791,0.517115,-0.160097,0.494147,-0.047267,0.220219,-0.1015,0.362062
11002_remaster,13.8,13+,0.895623,0.368533,0.239282,0.258933,0.597628,0.32813,-0.348898,0.104039,-0.485452
11529_master,13.9,13+,0.90105,-0.007831,0.07187,0.277281,-0.192143,0.340918,0.692301,0.37352,0.043619
115_remaster,13.8,13+,0.902363,0.725426,-0.474224,0.627852,-0.585295,0.149154,-0.396515,0.439187,-0.40236
11848_master,14.1,14,0.904743,0.399383,-0.00263,0.242805,0.304478,0.498256,-0.516304,-0.207365,-0.014875
11688_master,13.5,13,0.911037,-0.15377,-0.454982,-0.118979,-0.735423,-0.140196,0.120309,0.298639,-0.04337
11657_master,13.8,13+,0.917488,0.47532,0.062263,0.426291,0.03361,-0.340932,-0.174195,-0.522132,0.367403
11085_master,13.5,13,0.917566,0.873065,0.435719,0.995976,0.059088,-0.288946,0.091529,0.027963,0.501661
11828_master,13.8,13+,0.928469,0.552609,0.530684,0.684187,0.190423,-0.685911,0.242717,-0.054884,0.359136
11727_master,13.2,13,0.933442,-0.023794,0.023303,-0.034524,2.8e-05,-0.157039,-0.014688,-0.460508,0.454748
11567_master,13.2,13,0.933683,-0.425634,0.035292,-0.506382,0.045803,-0.414044,-0.103125,0.212386,-0.257872
463_master,13.6,13+,0.938983,0.440813,-0.258741,0.210426,0.15796,0.318713,-0.626667,-0.191476,-0.454243
11241_remaster,13.8,13+,0.941169,0.340841,0.567085,0.533235,0.461428,-0.518285,0.513051,-0.104505,-0.047853
464_master,13.8,13+,0.943125,0.677079,-0.213299,0.531863,0.160187,-0.076233,-0.345235,-0.459719,-0.517381
11881_master,13.8,13+,0.943761,0.715216,0.617103,0.640255,0.633777,-0.600256,-0.302055,-0.050897,-0.06796
11750_master,13.9,13+,0.944447,-0.006828,0.876129,-0.022125,0.593272,-0.436229,-0.205418,0.774781,0.14369
589_master,14.4,14,0.947317,0.061237,-0.282712,0.196781,-0.574328,0.372412,0.265863,0.679564,-0.172928
11212_master,13.7,13+,0.950964,0.294493,0.390177,0.215063,-0.141958,-0.589684,-0.434532,0.8613,0.262956
643_master,14.8,14+,0.958429,0.814862,-0.174131,0.85885,-0.425378,0.472495,-0.143839,0.595991,-0.087448
11140_master,13.8,13+,0.962656,-0.071674,0.76731,0.006376,0.666167,0.159638,0.05397,0.136757,0.566523
11498_master,13.6,13+,0.962742,0.408128,-0.235431,0.298057,-0.511481,-0.323584,-0.403773,-0.154555,0.514932
11759_master,14.1,14,0.964829,0.533992,0.109952,0.601384,-0.232226,0.295385,-0.074936,1.029636,-0.228508
11621_master,13.7,13+,0.973585,-0.493714,0.234479,-0.563553,0.09446,-0.237021,-0.185484,0.579793,-0.039981
11917_master,14.1,14,0.979795,0.787255,0.46275,0.99318,0.267717,-0.37882,0.44749,0.285057,-0.340766
463_remaster,13.9,13+,0.982965,0.558284,0.632807,0.751895,0.624844,0.367457,0.33909,0.430948,-0.240343
721_master,13.2,13,0.990707,-0.392568,0.069776,-0.29045,0.049322,0.235565,0.306968,0.648901,-0.479262
11555_master,13.4,13,0.992102,0.474253,0.174655,0.376362,-0.14329,-1.000988,-0.318241,0.143813,0.069455
11815_master,14.1,14,0.996758,-0.024431,0.731235,0.028967,0.345119,0.231518,-0.146242,0.76105,0.649906
11015_remaster,14.0,14,0.997824,-0.020816,0.283133,0.313827,0.066165,0.193483,0.858396,0.074031,0.191696
11753_expert,13.5,13,0.998134,0.072149,0.937868,0.09545,0.843785,-0.399604,-0.045525,0.098158,0.371711
11141_master,13.8,13+,1.00146,0.314982,0.410623,0.162041,0.179144,-0.621255,-0.546739,-0.020773,0.566356
11342_remaster,13.8,13+,1.003755,-0.432506,0.433854,-0.224173,0.133639,0.314734,0.452086,0.731006,0.202244
11308_master,13.7,13+,1.005316,0.554651,0.786664,0.567998,0.683105,-0.778306,-0.046604,0.086069,-0.046805
11466_master,13.8,13+,1.012015,-0.183572,0.77377,-0.08809,0.214812,-0.543088,0.087595,0.860606,0.427515
11547_master,13.8,13+,1.012202,0.91737,0.298472,1.026813,-0.239362,-0.192015,-0.016505,0.24708,0.64581
11653_master,13.5,13,1.012938,-0.011879,-0.160071,0.256914,-0.576808,0.184639,0.65005,0.302716,0.251058
11478_master,14.3,14,1.018295,0.674475,-0.566289,0.620993,-0.772748,-0.431762,-0.164261,-0.143273,-0.09473
11479_master,14.3,14,1.027961,0.826881,-0.465918,0.625295,-0.126615,-0.015043,-0.524684,-0.444906,-0.51263
462_master,14.4,14,1.033379,0.561391,0.156822,0.519484,0.321908,0.782027,-0.321759,0.488506,-0.331245
629_remaster,13.7,13+,1.03435,0.646579,0.408576,0.533375,0.793333,0.193786,-0.389717,-0.032126,-0.458645
11023_remaster,14.3,14,1.035719,0.803933,-0.212592,0.952504,-0.539721,0.037467,0.236813,-0.113379,0.325811
11628_master,14.0,14,1.046167,0.802322,-0.128625,0.789532,-0.591007,0.175788,-0.350014,0.370771,0.557802
11523_master,14.6,14+,1.046962,0.700379,-0.508122,0.726444,-0.633237,0.526015,-0.090394,0.441512,-0.335588
11710_master,13.7,13+,1.048754,0.005242,0.88882,0.289092,0.638916,0.291058,0.572692,0.610246,0.238342
11822_master,13.9,13+,1.054118,0.682183,0.382133,0.600286,-0.226443,-0.619455,-0.521092,0.752277,0.433348
11829_master,13.6,13+,1.062117,-0.175393,0.354373,0.138287,0.295621,-0.016093,0.909939,-0.00059,-0.124711
11438_master,13.9,13+,1.066002,0.599531,0.04759,0.444023,-0.363453,-0.275664,-0.669964,0.990484,-0.102301
771_master,13.9,13+,1.076223,0.608478,-0.427914,0.522967,-0.224593,0.850449,-0.369305,0.162091,-0.342851
11800_master,13.8,13+,1.080264,0.044492,0.84055,0.322033,0.704451,-0.106286,0.676872,-0.003317,0.300736
10641_master,13.6,13+,1.086874,0.313646,-0.150761,0.294064,-0.781147,-0.363235,-0.254706,0.533653,0.541296
11879_expert,13.7,13+,1.087267,0.678735,-0.089551,0.67074,0.250381,-0.099315,0.044956,-0.688006,-0.371549
11594_master,14.2,14,1.096337,0.128197,0.037339,0.406898,-0.185381,0.245504,0.689679,-0.244656,0.466896
11790_master,14.2,14,1.100225,0.771434,0.337285,0.874409,0.245966,0.628903,-0.012219,-0.038009,0.519259
11474_master,13.8,13+,1.107558,0.856285,0.337115,0.717247,0.037134,-0.351888,-0.651154,-0.046613,0.729099
11756_master,13.7,13+,1.113567,0.005446,0.919593,0.024291,0.598393,-0.899819,-0.031784,0.617075,0.049326
10288_master,13.8,13+,1.13569,0.470265,-0.024333,0.213868,-0.184863,-0.637043,-0.78573,-0.187005,0.422069
11543_master,13.7,13+,1.135785,-0.26825,0.292104,-0.340334,0.089028,-0.923746,-0.123962,0.008984,0.207866
556_master,14.0,14,1.143442,0.803646,-0.505586,0.877807,-0.825226,-0.042117,0.080344,0.512794,-0.440365
11755_master,14.2,14,1.155879,0.826165,0.481775,0.896287,-0.236261,-0.239364,-0.213287,0.633366,0.840988
672_master,13.8,13+,1.160184,0.273655,0.282793,0.50545,-0.250965,-0.160794,0.455626,1.17569,-0.33499
11741_master,14.7,14+,1.160538,0.635779,0.769078,0.909741,0.545289,0.237885,0.495492,0.782959,-0.250014
11405_master,14.1,14,1.166588,0.722685,-0.308492,0.45395,-0.610636,-0.502843,-0.891787,0.485022,-0.05953
10625_master,13.8,13+,1.17314,0.558295,-0.17625,0.543672,-0.716917,-0.063932,-0.297928,0.168125,0.819996
750_master,14.5,14,1.17494,0.322276,-0.210414,0.288805,-0.36546,0.132507,-0.194581,1.035264,-0.758376
530_master,13.8,13+,1.203361,-0.120455,-0.248262,-0.080528,-0.747676,-0.010722,-0.009694,1.061551,-0.111664
11749_master,14.4,14,1.204657,0.466159,1.240026,0.696991,0.608601,-0.379428,0.27428,0.928464,0.539355
11461_master,14.4,14,1.204998,0.817106,1.027201,0.749334,1.061687,-0.343489,-0.402096,0.356654,-0.136048
555_master,13.4,13,1.22037,0.132067,-0.219611,0.187561,-0.564704,0.256185,0.006267,1.151596,-0.454437
11064_master,13.8,13+,1.234999,0.690808,0.293809,0.509493,0.228143,-0.617522,-0.606206,-0.489285,0.539148
1819_master,14.2,14,1.241021,-0.043238,0.086275,-0.036,-0.302507,-0.223897,-0.085192,1.27532,-0.48992
477_master,13.8,13+,1.243587,0.30988,-0.233328,0.446401,-0.44882,0.455761,0.242081,0.987752,-0.64125
11404_master,13.7,13+,1.24538,0.636614,0.241826,0.390936,0.139615,-0.73723,-0.776671,-0.332835,0.471665
11299_master,14.1,14,1.250221,0.697731,0.601277,0.816528,0.810795,0.436263,0.161417,-0.361127,0.17293
11471_master,14.2,14,1.251259,0.967302,0.654828,0.853018,0.442529,0.079509,-0.685006,1.074461,-0.19772
239_remaster,14.0,14,1.314469,0.398821,0.734151,0.575759,0.644719,0.21631,0.297569,1.063539,-0.665714
11865_master,13.3,13,1.322694,0.114337,0.051909,-0.080703,-0.157246,-1.117325,-0.475161,0.52352,-0.474182
589_remaster,14.3,14,1.359829,0.532317,0.242957,0.644017,-0.298958,-1.030061,0.228125,0.885069,-0.498047
11648_master,13.7,13+,1.405317,0.788259,1.226948,0.8949,1.145077,-0.488627,0.084138,-0.072054,0.317876
606_master,14.0,14,1.412558,-0.21639,0.210206,-0.152973,-0.145941,-1.267962,0.309955,0.427238,-0.377836
11145_master,13.7,13+,1.430318,0.469144,-0.444444,0.44331,-1.006848,0.458133,-0.385072,0.91257,0.340381
11862_master,13.5,13,1.449698,-0.300167,0.646214,-0.358242,0.084726,-0.989171,-0.254727,1.109309,0.082734
688_master,14.1,14,1.462284,0.734556,1.122347,0.728136,1.361963,-0.221777,-0.160836,0.246728,-0.441177
255_remaster,13.8,13+,1.524594,0.88981,0.784731,1.182471,0.347601,-0.761816,0.63231,0.78572,-0.513258
11596_master,14.0,14,1.573707,0.705523,1.352129,0.632887,1.484595,-0.47633,-0.388597,0.204891,-0.063112
11152_remaster,13.8,13+,1.583503,0.650115,0.248512,0.716757,-0.496749,-1.406008,0.066139,0.765536,-0.108269
